"DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_CIUDAD","Ciudad","Value","Flag Codes","Flags"
"2017-V04","2017 mar-may","CL081061","Lota",10.5900119990908,,
"2017-V04","2017 mar-may","CL081021","Coronel",6.47731441476844,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL083011","Los Ángeles",6.36532342371674,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL092011","Angol",9.96113723838032,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL091013","Temuco",9.46253250881306,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL141012","Valdivia",4.16487961865539,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL103011","Osorno",2.84259009027959,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL101013","Puerto Montt",4.8196573011918,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL111011","Coyhaique",2.92028797260699,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL112011","Puerto Aysén",3.41062197006316,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V04","2017 mar-may","CL121011","Punta Arenas",1.99402289190439,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","_T","Total Nacional",7.01950096788764,,
"2017-V05","2017 abr-jun","CL151011","Arica",7.4314929695099,,
"2017-V05","2017 abr-jun","CL011071","Alto Hospicio",7.46427740929925,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL011011","Iquique",6.70890623203451,,
"2017-V05","2017 abr-jun","CL021011","Antofagasta",10.0823551611638,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL022011","Calama",8.33627641066322,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL031011","Copiapó",6.51062093585904,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL033011","Vallenar",7.32792609363429,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL041021","Coquimbo",9.60513395490616,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL041012","La Serena",7.63788851563419,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL043013","Ovalle",7.24075463812518,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL051013","Valparaíso",8.61588658991618,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL0510_31_91","Viña del Mar",9.26111334733864,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL056011","San Antonio",9.66450094560716,,
"2017-V05","2017 abr-jun","CL13101_AGR","Gran Santiago",7.02137481849172,,
"2017-V05","2017 abr-jun","CL061011","Rancagua",10.0179420725555,,
"2017-V05","2017 abr-jun","CL063012","San Fernando",1.55699071310288,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL073011","Curicó",6.94625702125001,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL071013","Talca",4.61281308175702,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL074012","Linares",7.84997343001223,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL1610_11_31","Chillán",8.30291003261605,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL0810_11_31_81","Concepción",7.16915997184814,,
"2017-V05","2017 abr-jun","CL0811_02_21","Talcahuano",8.51358707917352,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL081061","Lota",10.6426106024682,,
"2017-V05","2017 abr-jun","CL081021","Coronel",6.44497300196877,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL083011","Los Ángeles",5.74008725529289,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL092011","Angol",9.56488680552852,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL091013","Temuco",8.60151287731991,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL141012","Valdivia",3.01478152593396,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL103011","Osorno",3.28559366312086,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL101013","Puerto Montt",4.13922318460777,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL111011","Coyhaique",3.44272188380208,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL112011","Puerto Aysén",1.77457009877488,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V05","2017 abr-jun","CL121011","Punta Arenas",1.19979493729356,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","_T","Total Nacional",6.86966729368535,,
"2017-V06","2017 may-jul","CL151011","Arica",6.40448384617326,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL011071","Alto Hospicio",7.35043303898854,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL011011","Iquique",6.91705214931064,,
"2017-V06","2017 may-jul","CL021011","Antofagasta",9.01657205447347,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL022011","Calama",8.73662144347441,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL031011","Copiapó",6.55520218013984,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL033011","Vallenar",4.87564458590405,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL041021","Coquimbo",8.7932441783661,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL041012","La Serena",8.22736200264476,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL043013","Ovalle",7.7144698635039,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL051013","Valparaíso",6.41745551525281,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL0510_31_91","Viña del Mar",8.02846353841492,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL056011","San Antonio",10.5369827823807,,
"2017-V06","2017 may-jul","CL13101_AGR","Gran Santiago",6.58973454922008,,
"2017-V06","2017 may-jul","CL061011","Rancagua",8.7431951847114,,
"2017-V06","2017 may-jul","CL063012","San Fernando",3.88658162979909,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL073011","Curicó",5.6582626724392,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL071013","Talca",4.14043379812789,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL074012","Linares",7.16913227258684,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL1610_11_31","Chillán",7.9406608636609,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL0810_11_31_81","Concepción",7.8649300422975,,
"2017-V06","2017 may-jul","CL0811_02_21","Talcahuano",10.2953945920067,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL081061","Lota",11.4707322183033,,
"2017-V06","2017 may-jul","CL081021","Coronel",5.90235998097632,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL083011","Los Ángeles",6.58287443902078,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL092011","Angol",7.17773360418638,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL091013","Temuco",8.07726561278974,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL141012","Valdivia",3.25232077695274,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL103011","Osorno",3.30040997221764,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL101013","Puerto Montt",5.80208054319529,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL111011","Coyhaique",3.45304926214321,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL112011","Puerto Aysén",1.7059371111017,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V06","2017 may-jul","CL121011","Punta Arenas",1.49555539978305,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","_T","Total Nacional",6.64043185558538,,
"2017-V07","2017 jun-ago","CL151011","Arica",5.46807997559713,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL011071","Alto Hospicio",7.65642863665129,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL011011","Iquique",7.32648068441467,,
"2017-V07","2017 jun-ago","CL021011","Antofagasta",9.36470962665554,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL022011","Calama",9.63328000986942,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL031011","Copiapó",6.05746610722441,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL033011","Vallenar",5.56773054525978,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL041021","Coquimbo",8.38568812898216,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL041012","La Serena",6.74105711552471,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL043013","Ovalle",7.42493837973411,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL051013","Valparaíso",6.99972788394773,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL0510_31_91","Viña del Mar",5.82909775115362,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL056011","San Antonio",9.99105157322828,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL13101_AGR","Gran Santiago",6.250392702628,,
"2017-V07","2017 jun-ago","CL061011","Rancagua",8.45619224516966,,
"2017-V07","2017 jun-ago","CL063012","San Fernando",4.60850414981776,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL073011","Curicó",6.84779007791283,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL071013","Talca",4.27277879311988,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL074012","Linares",8.08966298493122,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL1610_11_31","Chillán",9.20464426803594,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL0810_11_31_81","Concepción",7.91608931822672,,
"2017-V07","2017 jun-ago","CL0811_02_21","Talcahuano",9.46612349220976,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL081061","Lota",10.149410435962,,
"2017-V07","2017 jun-ago","CL081021","Coronel",6.6059170127354,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL083011","Los Ángeles",8.0031966547963,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL092011","Angol",8.28597449911501,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL091013","Temuco",8.89728952364704,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL141012","Valdivia",2.96414575659516,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL103011","Osorno",4.424204785841,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL101013","Puerto Montt",5.29393796038667,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL111011","Coyhaique",3.66718113029786,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL112011","Puerto Aysén",3.90762834655266,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V07","2017 jun-ago","CL121011","Punta Arenas",1.95111223152944,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","_T","Total Nacional",6.70324795730796,,
"2017-V08","2017 jul-sep","CL151011","Arica",5.92962878549974,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL011071","Alto Hospicio",8.26627126010804,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL011011","Iquique",7.03055177959621,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL021011","Antofagasta",8.71830214458151,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL022011","Calama",10.5483313465236,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL031011","Copiapó",5.55252626030894,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL033011","Vallenar",9.59920064850587,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL041021","Coquimbo",9.26990952491742,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL041012","La Serena",9.32767277380978,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL043013","Ovalle",8.25152502710526,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL051013","Valparaíso",8.3466424691674,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL0510_31_91","Viña del Mar",4.31443966471134,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL056011","San Antonio",10.4273146675772,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL13101_AGR","Gran Santiago",6.62585752125966,,
"2017-V08","2017 jul-sep","CL061011","Rancagua",8.34306055990768,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL063012","San Fernando",6.22376888935123,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL073011","Curicó",6.16080782192044,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL071013","Talca",4.4020202410187,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL074012","Linares",8.26438253995714,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL1610_11_31","Chillán",8.62424276767177,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL0810_11_31_81","Concepción",7.53623953461565,,
"2017-V08","2017 jul-sep","CL0811_02_21","Talcahuano",8.91654701387843,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL081061","Lota",10.8182694137073,,
"2017-V08","2017 jul-sep","CL081021","Coronel",6.62544378121886,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL083011","Los Ángeles",7.13387824699906,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL092011","Angol",8.20906480322843,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL091013","Temuco",7.88075049484259,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL141012","Valdivia",4.24113250785406,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL103011","Osorno",5.50760957990809,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL101013","Puerto Montt",4.723750142735,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL111011","Coyhaique",2.87640808169238,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL112011","Puerto Aysén",3.80259860819703,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V08","2017 jul-sep","CL121011","Punta Arenas",4.07870825253542,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","_T","Total Nacional",6.7442648493134,,
"2017-V09","2017 ago-oct","CL151011","Arica",7.1582751081664,,
"2017-V09","2017 ago-oct","CL011071","Alto Hospicio",7.4014567241419,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL011011","Iquique",7.72928796174563,,
"2017-V09","2017 ago-oct","CL021011","Antofagasta",7.96527390067967,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL022011","Calama",10.6155067390858,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL031011","Copiapó",5.34620337749576,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL033011","Vallenar",10.9032640804663,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL041021","Coquimbo",9.04909053589462,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL041012","La Serena",8.72221221569505,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL043013","Ovalle",8.76925919892146,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL051013","Valparaíso",8.41263374372517,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL0510_31_91","Viña del Mar",5.20112099935915,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL056011","San Antonio",9.42720395244063,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL13101_AGR","Gran Santiago",6.93809507985489,,
"2017-V09","2017 ago-oct","CL061011","Rancagua",7.70450409789225,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL063012","San Fernando",5.58081563573411,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL073011","Curicó",5.9335241903986,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL071013","Talca",4.66275846925312,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL074012","Linares",9.7909494905701,,
"2017-V09","2017 ago-oct","CL1610_11_31","Chillán",10.8225410997755,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL0810_11_31_81","Concepción",7.42324872611619,,
"2017-V09","2017 ago-oct","CL0811_02_21","Talcahuano",7.03228313792634,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL081061","Lota",10.8417886309751,,
"2017-V09","2017 ago-oct","CL081021","Coronel",7.69771320810857,,
"2017-V09","2017 ago-oct","CL083011","Los Ángeles",6.70431673008619,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL092011","Angol",10.8305427045503,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL091013","Temuco",7.15405450335898,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL141012","Valdivia",4.72137137783996,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL103011","Osorno",5.39109183139782,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL101013","Puerto Montt",2.91997405547991,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL111011","Coyhaique",1.97395179203372,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL112011","Puerto Aysén",3.27030731303798,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V09","2017 ago-oct","CL121011","Punta Arenas",4.91777058236572,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","_T","Total Nacional",6.46727495419817,,
"2017-V10","2017 sep-nov","CL151011","Arica",6.86007152396252,,
"2017-V10","2017 sep-nov","CL011071","Alto Hospicio",6.25271534882287,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL011011","Iquique",6.93175761738543,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL021011","Antofagasta",7.21323870435761,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL022011","Calama",11.0422308498949,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL031011","Copiapó",5.33296183640748,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL033011","Vallenar",10.9137040492293,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL041021","Coquimbo",7.40341871632467,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL041012","La Serena",10.6049860802737,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL043013","Ovalle",7.52376545589728,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL051013","Valparaíso",9.35222551869057,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL0510_31_91","Viña del Mar",5.96277824546856,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL056011","San Antonio",8.07992451085059,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2017-V10","2017 sep-nov","CL13101_AGR","Gran Santiago",6.46735006484658,,
"2017-V10","2017 sep-nov","CL061011","Rancagua",7.72248100041181,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
